[rosmaster.main][INFO] 2020-11-08 08:00:45,549: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2020-11-08 08:00:45,549: Starting ROS Master Node
[rosmaster.master][INFO] 2020-11-08 08:24:38,304: +PUB [/cmd_vel/train] /train_1275_1604823878173 http://luigi:36629/
[rosmaster.master][INFO] 2020-11-08 08:24:38,305: +PUB [/train/episode] /train_1275_1604823878173 http://luigi:36629/
[rosmaster.master][INFO] 2020-11-08 08:24:38,319: -SUB [/bev/flow_image] /train_1275_1604823878173 http://luigi:36629/
[rosmaster.master][INFO] 2020-11-08 08:24:38,319: -SUB [/occupancy_image] /train_1275_1604823878173 http://luigi:36629/
[rosmaster.master][INFO] 2020-11-08 08:24:38,319: -SUB [/odom] /train_1275_1604823878173 http://luigi:36629/
[rosmaster.master][INFO] 2020-11-08 08:24:38,319: -SUB [/start_goal] /train_1275_1604823878173 http://luigi:36629/
[rosmaster.master][INFO] 2020-11-08 08:24:38,320: -PUB [/rosout] /train_1275_1604823878173 http://luigi:36629/
[rosmaster.master][INFO] 2020-11-08 08:24:38,320: -PUB [/cmd_vel/train] /train_1275_1604823878173 http://luigi:36629/
[rosmaster.master][INFO] 2020-11-08 08:24:38,320: -PUB [/train/episode] /train_1275_1604823878173 http://luigi:36629/
[rosmaster.master][INFO] 2020-11-08 08:24:38,320: -SERVICE [/train_1275_1604823878173/get_loggers] /train_1275_1604823878173 rosrpc://luigi:39889
[rosmaster.master][INFO] 2020-11-08 08:24:38,320: -SERVICE [/train_1275_1604823878173/set_logger_level] /train_1275_1604823878173 rosrpc://luigi:39889
[rosmaster.master][INFO] 2020-11-08 08:24:38,357: publisherUpdate[/rosout] -> http://192.168.0.191:37499/ ['http://luigi:36629/']
[rosmaster.master][INFO] 2020-11-08 08:24:38,358: publisherUpdate[/rosout] -> http://192.168.0.191:37499/ ['http://luigi:36629/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-11-08 08:24:38,359: publisherUpdate[/rosout] -> http://192.168.0.191:37499/ []
[rosmaster.master][INFO] 2020-11-08 08:24:38,359: publisherUpdate[/rosout] -> http://192.168.0.191:37499/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-11-08 08:25:50,397: +PUB [/rosout] /train_1292_1604823950281 http://luigi:38407/
[rosmaster.master][INFO] 2020-11-08 08:25:50,401: +SERVICE [/train_1292_1604823950281/get_loggers] /train_1292_1604823950281 http://luigi:38407/
[rosmaster.master][INFO] 2020-11-08 08:25:50,403: +SERVICE [/train_1292_1604823950281/set_logger_level] /train_1292_1604823950281 http://luigi:38407/
[rosmaster.master][INFO] 2020-11-08 08:25:50,405: +SUB [/bev/flow_image] /train_1292_1604823950281 http://luigi:38407/
[rosmaster.master][INFO] 2020-11-08 08:25:50,407: +SUB [/occupancy_image] /train_1292_1604823950281 http://luigi:38407/
[rosmaster.master][INFO] 2020-11-08 08:25:50,409: +SUB [/odom] /train_1292_1604823950281 http://luigi:38407/
[rosmaster.master][INFO] 2020-11-08 08:25:50,411: +SUB [/start_goal] /train_1292_1604823950281 http://luigi:38407/
[rosmaster.master][INFO] 2020-11-08 08:25:50,412: +PUB [/cmd_vel/train] /train_1292_1604823950281 http://luigi:38407/
[rosmaster.master][INFO] 2020-11-08 08:25:50,413: +PUB [/train/episode] /train_1292_1604823950281 http://luigi:38407/
[rosmaster.master][INFO] 2020-11-08 08:25:50,483: publisherUpdate[/rosout] -> http://192.168.0.191:37499/ ['http://luigi:38407/']
[rosmaster.master][INFO] 2020-11-08 08:25:50,484: publisherUpdate[/rosout] -> http://192.168.0.191:37499/ ['http://luigi:38407/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-11-08 08:25:52,737: -SUB [/bev/flow_image] /train_1292_1604823950281 http://luigi:38407/
[rosmaster.master][INFO] 2020-11-08 08:25:52,737: -SUB [/occupancy_image] /train_1292_1604823950281 http://luigi:38407/
[rosmaster.master][INFO] 2020-11-08 08:25:52,737: -SUB [/odom] /train_1292_1604823950281 http://luigi:38407/
[rosmaster.master][INFO] 2020-11-08 08:25:52,737: -SUB [/start_goal] /train_1292_1604823950281 http://luigi:38407/
[rosmaster.master][INFO] 2020-11-08 08:25:52,738: -PUB [/rosout] /train_1292_1604823950281 http://luigi:38407/
[rosmaster.master][INFO] 2020-11-08 08:25:52,738: -PUB [/cmd_vel/train] /train_1292_1604823950281 http://luigi:38407/
[rosmaster.master][INFO] 2020-11-08 08:25:52,738: -PUB [/train/episode] /train_1292_1604823950281 http://luigi:38407/
[rosmaster.master][INFO] 2020-11-08 08:25:52,738: -SERVICE [/train_1292_1604823950281/get_loggers] /train_1292_1604823950281 rosrpc://luigi:33743
[rosmaster.master][INFO] 2020-11-08 08:25:52,738: -SERVICE [/train_1292_1604823950281/set_logger_level] /train_1292_1604823950281 rosrpc://luigi:33743
[rosmaster.master][INFO] 2020-11-08 08:25:52,789: publisherUpdate[/rosout] -> http://192.168.0.191:37499/ []
[rosmaster.master][INFO] 2020-11-08 08:25:52,790: publisherUpdate[/rosout] -> http://192.168.0.191:37499/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-11-08 08:29:34,041: +PUB [/rosout] /train_1315_1604824173928 http://luigi:42473/
[rosmaster.master][INFO] 2020-11-08 08:29:34,046: +SERVICE [/train_1315_1604824173928/get_loggers] /train_1315_1604824173928 http://luigi:42473/
[rosmaster.master][INFO] 2020-11-08 08:29:34,047: +SERVICE [/train_1315_1604824173928/set_logger_level] /train_1315_1604824173928 http://luigi:42473/
[rosmaster.master][INFO] 2020-11-08 08:29:34,050: +SUB [/bev/flow_image] /train_1315_1604824173928 http://luigi:42473/
[rosmaster.master][INFO] 2020-11-08 08:29:34,052: +SUB [/occupancy_image] /train_1315_1604824173928 http://luigi:42473/
[rosmaster.master][INFO] 2020-11-08 08:29:34,054: +SUB [/odom] /train_1315_1604824173928 http://luigi:42473/
[rosmaster.master][INFO] 2020-11-08 08:29:34,056: +SUB [/start_goal] /train_1315_1604824173928 http://luigi:42473/
[rosmaster.master][INFO] 2020-11-08 08:29:34,057: +PUB [/cmd_vel/train] /train_1315_1604824173928 http://luigi:42473/
[rosmaster.master][INFO] 2020-11-08 08:29:34,058: +PUB [/train/episode] /train_1315_1604824173928 http://luigi:42473/
[rosmaster.master][INFO] 2020-11-08 08:29:34,071: publisherUpdate[/rosout] -> http://192.168.0.191:37499/ ['http://luigi:42473/']
[rosmaster.master][INFO] 2020-11-08 08:29:34,072: publisherUpdate[/rosout] -> http://192.168.0.191:37499/ ['http://luigi:42473/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-11-08 08:29:52,476: -SUB [/bev/flow_image] /train_1315_1604824173928 http://luigi:42473/
[rosmaster.master][INFO] 2020-11-08 08:29:52,476: -SUB [/occupancy_image] /train_1315_1604824173928 http://luigi:42473/
[rosmaster.master][INFO] 2020-11-08 08:29:52,476: -SUB [/odom] /train_1315_1604824173928 http://luigi:42473/
[rosmaster.master][INFO] 2020-11-08 08:29:52,476: -SUB [/start_goal] /train_1315_1604824173928 http://luigi:42473/
[rosmaster.master][INFO] 2020-11-08 08:29:52,477: -PUB [/rosout] /train_1315_1604824173928 http://luigi:42473/
[rosmaster.master][INFO] 2020-11-08 08:29:52,477: -PUB [/cmd_vel/train] /train_1315_1604824173928 http://luigi:42473/
[rosmaster.master][INFO] 2020-11-08 08:29:52,477: -PUB [/train/episode] /train_1315_1604824173928 http://luigi:42473/
[rosmaster.master][INFO] 2020-11-08 08:29:52,477: -SERVICE [/train_1315_1604824173928/get_loggers] /train_1315_1604824173928 rosrpc://luigi:37089
[rosmaster.master][INFO] 2020-11-08 08:29:52,477: -SERVICE [/train_1315_1604824173928/set_logger_level] /train_1315_1604824173928 rosrpc://luigi:37089
[rosmaster.master][INFO] 2020-11-08 08:29:52,504: publisherUpdate[/rosout] -> http://192.168.0.191:37499/ []
[rosmaster.master][INFO] 2020-11-08 08:29:52,505: publisherUpdate[/rosout] -> http://192.168.0.191:37499/ []: sec=0.00, result=[1, '', 0]
